File Version,BWSpec4.11_1
166,805.99,12407.09,331.77,1094.0000,65535.0000,2566.0000,1472.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
167,806.14,12404.76,334.10,1097.0000,65535.0000,2543.3333,1446.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
168,806.29,12402.43,336.43,1064.0000,65535.0000,2510.0000,1446.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
169,806.45,12400.10,338.75,1095.0000,65535.0000,2499.3333,1404.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
170,806.60,12397.77,341.08,1058.0000,65535.0000,2470.0000,1412.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
171,806.75,12395.44,343.41,1100.0000,65535.0000,2485.6667,1385.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
172,806.90,12393.12,345.73,1054.0000,65535.0000,2461.6667,1407.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
173,807.05,12390.79,348.06,1064.0000,65535.0000,2413.6667,1349.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
174,807.20,12388.47,350.38,1095.0000,65535.0000,2428.6667,1333.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
175,807.35,12386.15,352.71,1117.0000,65535.0000,2430.0000,1313.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
176,807.50,12383.83,355.03,1102.0000,65535.0000,2411.6667,1309.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
177,807.66,12381.51,357.35,1095.0000,65535.0000,2406.3333,1311.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
178,807.81,12379.19,359.67,1087.0000,65535.0000,2403.6667,1316.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
179,807.96,12376.87,361.99,1102.0000,65535.0000,2391.3333,1289.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
180,808.11,12374.55,364.30,1059.0000,65535.0000,2368.0000,1309.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
181,808.26,12372.23,366.62,1124.0000,65535.0000,2380.3333,1256.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
182,808.41,12369.92,368.94,1101.0000,65535.0000,2373.6667,1272.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
183,808.56,12367.60,371.25,1109.0000,65535.0000,2390.0000,1281.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
184,808.72,12365.29,373.56,1100.0000,65535.0000,2371.3333,1271.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
185,808.87,12362.98,375.88,1101.0000,65535.0000,2343.3333,1242.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
186,809.02,12360.67,378.19,1060.0000,65535.0000,2356.0000,1296.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
187,809.17,12358.36,380.50,1087.0000,65535.0000,2386.6667,1299.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
188,809.32,12356.05,382.81,1084.0000,65535.0000,2363.3333,1279.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
189,809.47,12353.74,385.12,1096.0000,65535.0000,2385.0000,1289.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
190,809.62,12351.43,387.42,1089.0000,65535.0000,2390.3333,1301.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
191,809.77,12349.12,389.73,1107.0000,65535.0000,2417.6667,1310.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
192,809.93,12346.82,392.03,1108.0000,65535.0000,2415.6667,1307.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
193,810.08,12344.51,394.34,1115.0000,65535.0000,2440.3333,1325.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
194,810.23,12342.21,396.64,1122.0000,65535.0000,2493.0000,1371.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
195,810.38,12339.91,398.94,1077.0000,65535.0000,2472.6667,1395.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
196,810.53,12337.61,401.25,1107.0000,65535.0000,2482.3333,1375.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
197,810.68,12335.31,403.55,1111.0000,65535.0000,2499.6667,1388.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
198,810.83,12333.01,405.85,1079.0000,65535.0000,2511.3333,1432.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
199,810.98,12330.71,408.14,1085.0000,65535.0000,2509.3333,1424.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
200,811.13,12328.41,410.44,1123.0000,65535.0000,2522.6667,1399.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
201,811.29,12326.12,412.74,1066.0000,65535.0000,2525.0000,1459.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
202,811.44,12323.82,415.03,1071.0000,65535.0000,2543.6667,1472.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
203,811.59,12321.53,417.33,1086.0000,65535.0000,2506.3333,1420.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
204,811.74,12319.23,419.62,1085.0000,65535.0000,2560.0000,1475.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
205,811.89,12316.94,421.91,1040.0000,65535.0000,2578.3333,1538.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
206,812.04,12314.65,424.20,1077.0000,65535.0000,2614.6667,1537.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
207,812.19,12312.36,426.49,1071.0000,65535.0000,2685.3333,1614.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
208,812.34,12310.07,428.78,1129.0000,65535.0000,2833.6667,1704.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
209,812.49,12307.78,431.07,1097.0000,65535.0000,2990.3333,1893.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
210,812.65,12305.49,433.36,1141.0000,65535.0000,3410.3333,2269.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
211,812.80,12303.21,435.65,1096.0000,65535.0000,3877.3333,2781.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
212,812.95,12300.92,437.93,1061.0000,65535.0000,4817.0000,3756.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
213,813.10,12298.64,440.22,1090.0000,65535.0000,6469.6667,5379.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
214,813.25,12296.35,442.50,1088.0000,65535.0000,7860.3333,6772.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
215,813.40,12294.07,444.78,1089.0000,65535.0000,8001.3333,6912.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
216,813.55,12291.79,447.06,1076.0000,65535.0000,6614.6667,5538.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
217,813.70,12289.51,449.34,1090.0000,65535.0000,5111.0000,4021.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
218,813.85,12287.23,451.62,1120.0000,65535.0000,4138.6667,3018.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
219,814.00,12284.95,453.90,1078.0000,65535.0000,3561.6667,2483.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
220,814.15,12282.67,456.18,1094.0000,65535.0000,3254.0000,2160.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
221,814.31,12280.40,458.46,1086.0000,65535.0000,3067.6667,1981.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
222,814.46,12278.12,460.73,1071.0000,65535.0000,2889.6667,1818.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
223,814.61,12275.85,463.01,1090.0000,65535.0000,2766.0000,1676.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
224,814.76,12273.58,465.28,1090.0000,65535.0000,2650.6667,1560.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
225,814.91,12271.30,467.55,1105.0000,65535.0000,2577.6667,1472.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
226,815.06,12269.03,469.82,1095.0000,65535.0000,2528.0000,1433.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
227,815.21,12266.76,472.09,1069.0000,65535.0000,2457.0000,1388.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
228,815.36,12264.49,474.36,1120.0000,65535.0000,2428.3333,1308.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
229,815.51,12262.22,476.63,1048.0000,65535.0000,2383.3333,1335.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
230,815.66,12259.95,478.90,1102.0000,65535.0000,2359.0000,1257.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
231,815.81,12257.69,481.17,1098.0000,65535.0000,2326.3333,1228.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
232,815.97,12255.42,483.43,1117.0000,65535.0000,2269.3333,1152.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
233,816.12,12253.16,485.70,1135.0000,65535.0000,2299.3333,1164.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
234,816.27,12250.89,487.96,1107.0000,65535.0000,2257.6667,1150.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
235,816.42,12248.63,490.22,1082.0000,65535.0000,2211.0000,1129.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
236,816.57,12246.37,492.48,1095.0000,65535.0000,2160.3333,1065.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
237,816.72,12244.11,494.74,1075.0000,65535.0000,2165.3333,1090.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
238,816.87,12241.85,497.00,1075.0000,65535.0000,2183.3333,1108.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
239,817.02,12239.59,499.26,1128.0000,65535.0000,2174.0000,1046.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
240,817.17,12237.33,501.52,1094.0000,65535.0000,2156.0000,1062.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
241,817.32,12235.08,503.78,1076.0000,65535.0000,2108.6667,1032.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
242,817.47,12232.82,506.03,1117.0000,65535.0000,2152.0000,1035.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
243,817.62,12230.57,508.29,1081.0000,65535.0000,2123.6667,1042.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
244,817.77,12228.31,510.54,1106.0000,65535.0000,2119.3333,1013.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
245,817.93,12226.06,512.79,1106.0000,65535.0000,2117.6667,1011.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
246,818.08,12223.81,515.05,1075.0000,65535.0000,2094.0000,1019.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
247,818.23,12221.56,517.30,1127.0000,65535.0000,2138.3333,1011.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
248,818.38,12219.31,519.55,1092.0000,65535.0000,2099.3333,1007.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
249,818.53,12217.06,521.80,1113.0000,65535.0000,2099.3333,986.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
250,818.68,12214.81,524.04,1110.0000,65535.0000,2143.3333,1033.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
251,818.83,12212.56,526.29,1067.0000,65535.0000,2114.0000,1047.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
252,818.98,12210.32,528.54,1086.0000,65535.0000,2118.3333,1032.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
253,819.13,12208.07,530.78,1122.0000,65535.0000,2158.3333,1036.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
254,819.28,12205.83,533.03,1129.0000,65535.0000,2196.0000,1067.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
255,819.43,12203.59,535.27,1110.0000,65535.0000,2180.0000,1070.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
256,819.58,12201.34,537.51,1057.0000,65535.0000,2170.0000,1113.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
257,819.73,12199.10,539.75,1073.0000,65535.0000,2217.3333,1144.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
258,819.88,12196.86,541.99,1069.0000,65535.0000,2218.3333,1149.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
259,820.03,12194.62,544.23,1075.0000,65535.0000,2214.6667,1139.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
260,820.18,12192.38,546.47,1057.0000,65535.0000,2261.3333,1204.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
261,820.33,12190.15,548.71,1070.0000,65535.0000,2236.0000,1166.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
262,820.49,12187.91,550.94,1073.0000,65535.0000,2268.3333,1195.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
263,820.64,12185.68,553.18,1108.0000,65535.0000,2295.0000,1187.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
264,820.79,12183.44,555.41,1072.0000,65535.0000,2296.3333,1224.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
265,820.94,12181.21,557.65,1065.0000,65535.0000,2331.0000,1266.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
266,821.09,12178.98,559.88,1070.0000,65535.0000,2406.0000,1336.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
267,821.24,12176.74,562.11,1086.0000,65535.0000,2465.3333,1379.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
268,821.39,12174.51,564.34,1108.0000,65535.0000,2485.3333,1377.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
269,821.54,12172.28,566.57,1086.0000,65535.0000,2544.0000,1458.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
270,821.69,12170.06,568.80,1081.0000,65535.0000,2609.6667,1528.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
271,821.84,12167.83,571.03,1090.0000,65535.0000,2699.6667,1609.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
272,821.99,12165.60,573.25,1079.0000,65535.0000,2806.6667,1727.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
273,822.14,12163.38,575.48,1088.0000,65535.0000,2943.0000,1855.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
274,822.29,12161.15,577.70,1081.0000,65535.0000,3098.3333,2017.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
275,822.44,12158.93,579.93,1075.0000,65535.0000,3296.0000,2221.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
276,822.59,12156.70,582.15,1040.0000,65535.0000,3485.3333,2445.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
277,822.74,12154.48,584.37,1087.0000,65535.0000,3856.0000,2769.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
278,822.89,12152.26,586.59,1124.0000,65535.0000,4269.3333,3145.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
279,823.04,12150.04,588.81,1098.0000,65535.0000,4720.6667,3622.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
280,823.19,12147.82,591.03,1094.0000,65535.0000,5250.0000,4156.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
281,823.34,12145.60,593.25,1089.0000,65535.0000,5783.0000,4694.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
282,823.49,12143.39,595.47,1087.0000,65535.0000,6546.0000,5459.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
283,823.64,12141.17,597.68,1087.0000,65535.0000,7358.6667,6271.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
284,823.79,12138.96,599.90,1072.0000,65535.0000,7878.3333,6806.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
285,823.94,12136.74,602.11,1069.0000,65535.0000,7849.3333,6780.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
286,824.09,12134.53,604.33,1100.0000,65535.0000,7510.6667,6410.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
287,824.24,12132.32,606.54,1102.0000,65535.0000,7274.3333,6172.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
288,824.40,12130.10,608.75,1066.0000,65535.0000,7641.3333,6575.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
289,824.55,12127.89,610.96,1051.0000,65535.0000,8628.3333,7577.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
290,824.70,12125.68,613.17,1102.0000,65535.0000,10611.6667,9509.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
291,824.85,12123.48,615.38,1112.0000,65535.0000,13899.6667,12787.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
292,825.00,12121.27,617.58,1091.0000,65535.0000,17494.6667,16403.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
293,825.15,12119.06,619.79,1061.0000,65535.0000,18968.3333,17907.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
294,825.30,12116.86,622.00,1094.0000,65535.0000,16210.6667,15116.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
295,825.45,12114.65,624.20,1080.0000,65535.0000,11885.3333,10805.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
296,825.60,12112.45,626.41,1109.0000,65535.0000,8797.3333,7688.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
297,825.75,12110.25,628.61,1125.0000,65535.0000,6834.6667,5709.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
298,825.90,12108.04,630.81,1123.0000,65535.0000,5791.3333,4668.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
299,826.05,12105.84,633.01,1065.0000,65535.0000,4995.0000,3930.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
300,826.20,12103.64,635.21,1096.0000,65535.0000,4432.6667,3336.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
301,826.35,12101.44,637.41,1079.0000,65535.0000,3978.6667,2899.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
302,826.50,12099.25,639.61,1091.0000,65535.0000,3515.0000,2424.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
303,826.65,12097.05,641.80,1091.0000,65535.0000,3191.3333,2100.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
304,826.80,12094.85,644.00,1051.0000,65535.0000,2862.0000,1811.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
305,826.95,12092.66,646.20,1109.0000,65535.0000,2702.0000,1593.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
306,827.10,12090.46,648.39,1106.0000,65535.0000,2564.3333,1458.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
307,827.25,12088.27,650.58,1119.0000,65535.0000,2471.3333,1352.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
308,827.40,12086.08,652.78,1122.0000,65535.0000,2418.3333,1296.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
309,827.55,12083.89,654.97,1047.0000,65535.0000,2317.6667,1270.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
310,827.70,12081.70,657.16,1116.0000,65535.0000,2276.6667,1160.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
311,827.85,12079.51,659.35,1059.0000,65535.0000,2228.0000,1169.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
312,828.00,12077.32,661.54,1113.0000,65535.0000,2188.0000,1075.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
313,828.15,12075.13,663.72,1098.0000,65535.0000,2166.0000,1068.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
314,828.30,12072.94,665.91,1111.0000,65535.0000,2123.0000,1012.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
315,828.45,12070.76,668.10,1074.0000,65535.0000,2064.6667,990.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
316,828.60,12068.57,670.28,1080.0000,65535.0000,2050.3333,970.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
317,828.75,12066.39,672.47,1091.0000,65535.0000,2045.3333,954.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
318,828.90,12064.21,674.65,1079.0000,65535.0000,2009.6667,930.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
319,829.05,12062.02,676.83,1125.0000,65535.0000,2027.0000,902.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
320,829.20,12059.84,679.01,1090.0000,65535.0000,1981.6667,891.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
321,829.35,12057.66,681.19,1116.0000,65535.0000,1975.6667,859.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
322,829.50,12055.48,683.37,1109.0000,65535.0000,1992.3333,883.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
323,829.65,12053.30,685.55,1107.0000,65535.0000,1948.0000,841.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
324,829.80,12051.13,687.73,1107.0000,65535.0000,1908.6667,801.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
325,829.95,12048.95,689.90,1090.0000,65535.0000,1932.0000,842.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
326,830.10,12046.78,692.08,1073.0000,65535.0000,1913.6667,840.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
327,830.25,12044.60,694.25,1062.0000,65535.0000,1881.3333,819.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
328,830.40,12042.43,696.43,1100.0000,65535.0000,1895.3333,795.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
329,830.55,12040.25,698.60,1088.0000,65535.0000,1911.3333,823.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
330,830.70,12038.08,700.77,1078.0000,65535.0000,1906.3333,828.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
331,830.85,12035.91,702.94,1076.0000,65535.0000,1878.0000,802.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
332,831.00,12033.74,705.11,1123.0000,65535.0000,1873.3333,750.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
333,831.15,12031.57,707.28,1082.0000,65535.0000,1874.3333,792.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
334,831.30,12029.40,709.45,1081.0000,65535.0000,1824.3333,743.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
335,831.45,12027.24,711.62,1099.0000,65535.0000,1864.3333,765.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
336,831.60,12025.07,713.78,1103.0000,65535.0000,1882.0000,779.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
337,831.75,12022.91,715.95,1094.0000,65535.0000,1866.3333,772.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
338,831.90,12020.74,718.11,1099.0000,65535.0000,1868.3333,769.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
339,832.05,12018.58,720.28,1096.0000,65535.0000,1877.6667,781.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
340,832.19,12016.42,722.44,1060.0000,65535.0000,1851.6667,791.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
341,832.34,12014.25,724.60,1102.0000,65535.0000,1879.3333,777.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
342,832.49,12012.09,726.76,1096.0000,65535.0000,1876.3333,780.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
343,832.64,12009.93,728.92,1093.0000,65535.0000,1863.0000,770.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
344,832.79,12007.78,731.08,1089.0000,65535.0000,1928.0000,839.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
345,832.94,12005.62,733.24,1111.0000,65535.0000,1906.3333,795.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
346,833.09,12003.46,735.39,1101.0000,65535.0000,1908.3333,807.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
347,833.24,12001.30,737.55,1112.0000,65535.0000,1980.0000,868.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
348,833.39,11999.15,739.70,1107.0000,65535.0000,1965.0000,858.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
349,833.54,11997.00,741.86,1097.0000,65535.0000,1985.6667,888.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
